imagen,id,nombres
8mp_060520_11_47_15_205773.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_15_965476.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_16_862951.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_17_624131.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_18_473622.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_19_314643.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_20_168611.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_21_025606.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_22_914969.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_23_747329.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_24_646352.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_25_489941.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_26_321261.jpg,Anacyclus radiatus Loisel.,"['Yellow button.', 'بابونه ی زرد وحشی', 'Anthemis tinctoria']"
8mp_060520_11_47_27_167775.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_28_017817.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_28_846303.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_54_072080.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_56_818240.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_57_668698.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_58_574542.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_47_59_459080.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_00_345405.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_01_173499.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_03_745960.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_04_649298.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_05_471887.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_06_375445.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_08_246413.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_09_118912.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_09_961429.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_10_857271.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_11_737943.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_13_943021.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_14_792904.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_15_687414.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_11_48_16_528111.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_19_48_593437.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_19_49_372853.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_19_54_223020.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_19_54_909740.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_12_910541.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_13_720279.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_14_529167.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_15_195285.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_16_004373.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_16_728095.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_17_545574.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_18_352109.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_19_157633.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_19_958263.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_21_20_626628.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_22_43_741851.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_22_44_522860.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_12_23_34_216556.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_14_23_37_062942.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_14_25_53_880765.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_060520_14_29_21_080458.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_070520_12_00_06_346377.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_070520_12_01_37_364683.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_070520_12_01_52_620432.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_03_045497.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_03_815200.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_04_800585.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_05_532566.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_06_504510.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_07_462105.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_08_409428.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_09_382459.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_10_112483.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_11_102988.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_30_11_823752.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_34_08_896116.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_45_47_737360.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_04_904242.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_05_865458.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_06_822755.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_48_07_574068.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_48_08_579561.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_10_987857.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_11_971952.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_12_915311.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_13_866295.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_48_14_814364.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_48_40_866251.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_41_822356.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_42_837914.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_48_45_979187.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_46_730662.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_47_696406.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_48_425785.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_48_49_405950.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_13_588772.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_20_474249.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_21_471469.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_52_22_202633.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_23_178585.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_24_209111.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_25_006306.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_26_046751.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_42_376924.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_52_43_334177.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_11_52_44_282028.jpg,Glebionis segetum (L.) Fourr.,"['Corn Marigold', 'Corn chrysanthemum', 'Corndaisy']"
8mp_080520_11_53_35_685194.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_06_09_598360.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_14_772829.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_16_655355.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_53_551935.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_54_404827.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_55_255351.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_56_098850.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_57_770707.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_07_58_599021.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_08_20_669155.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_08_27_373696.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_08_30_618160.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_12_08_31_430508.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_00_677868.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_01_504163.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_02_339049.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_03_172035.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_28_163845.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_35_530834.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_36_339648.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_37_149608.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_37_964847.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_27_38_775472.jpg,Anacyclus radiatus Loisel.,"['Yellow button.', 'بابونه ی زرد وحشی', 'Anthemis tinctoria']"
8mp_080520_13_27_48_675913.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_28_03_229258.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_28_04_038328.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_28_04_871306.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_28_06_531015.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_28_07_372598.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_28_08_212181.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_28_09_893371.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_30_17_597615.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_32_48_502404.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_32_49_331968.jpg,Anacyclus radiatus Loisel.,"['Yellow button.', 'بابونه ی زرد وحشی', 'Anthemis tinctoria']"
8mp_080520_13_33_00_161676.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_33_55_780796.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_33_56_611654.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_33_57_443319.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_080520_13_33_58_285471.jpg,Anacyclus radiatus Loisel.,"['Yellow button.', 'بابونه ی زرد وحشی', 'Anthemis tinctoria']"
8mp_110520_11_25_33_559020.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_25_34_374324.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_25_35_211827.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_25_36_023882.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_34_39_615638.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_34_40_462800.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_34_41_298199.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_17_458672.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_18_296566.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_19_140682.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_19_934437.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_20_587542.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_21_407127.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_22_248510.jpg,Anacyclus radiatus Loisel.,"['Yellow button.', 'بابونه ی زرد وحشی', 'Anthemis tinctoria']"
8mp_110520_11_38_23_092039.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_23_925559.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_24_760503.jpg,Anacyclus radiatus Loisel.,"['Yellow button.', 'بابونه ی زرد وحشی', 'Anthemis tinctoria']"
8mp_110520_11_38_25_598237.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
8mp_110520_11_38_26_397599.jpg,Glebionis coronaria (L.) Cass. ex Spach,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green']"
